TimeStart,TimeEnd,Length (s),File Name
10/17/2021 20:46:17.501,10/17/2021 21:16:18.974,1801.473,0242_Bridge05844A_afterpour_163.ASC
10/17/2021 21:16:18.974,10/17/2021 21:46:20.374,1801.400,0243_Bridge05844A_afterpour_164.ASC
10/17/2021 21:46:20.374,10/17/2021 22:16:21.747,1801.373,0244_Bridge05844A_afterpour_165.ASC
10/17/2021 22:16:21.747,10/17/2021 22:46:23.140,1801.393,0245_Bridge05844A_afterpour_166.ASC
10/17/2021 22:46:23.140,10/17/2021 23:16:24.540,1801.400,0246_Bridge05844A_afterpour_167.ASC
10/17/2021 23:16:24.540,10/17/2021 23:46:25.907,1801.367,0247_Bridge05844A_afterpour_168.ASC
10/17/2021 23:46:25.907,10/18/2021 0:16:27.414,1801.507,0248_Bridge05844A_afterpour_169.ASC
10/18/2021 0:16:27.414,10/18/2021 0:46:28.801,1801.387,0249_Bridge05844A_afterpour_170.ASC
10/18/2021 0:46:28.801,10/18/2021 1:16:30.161,1801.360,0250_Bridge05844A_afterpour_171.ASC
10/18/2021 1:16:30.161,10/18/2021 1:46:31.554,1801.393,0251_Bridge05844A_afterpour_172.ASC
10/18/2021 1:46:31.554,10/18/2021 2:16:33.034,1801.480,0252_Bridge05844A_afterpour_173.ASC
10/18/2021 2:16:33.034,10/18/2021 2:46:34.434,1801.400,0253_Bridge05844A_afterpour_174.ASC
10/18/2021 2:46:34.434,10/18/2021 3:16:35.794,1801.360,0254_Bridge05844A_afterpour_175.ASC
10/18/2021 3:16:35.794,10/18/2021 3:46:37.201,1801.407,0255_Bridge05844A_afterpour_176.ASC
10/18/2021 3:46:37.201,10/18/2021 4:16:38.588,1801.387,0256_Bridge05844A_afterpour_177.ASC
10/18/2021 4:16:38.588,10/18/2021 4:46:39.975,1801.387,0257_Bridge05844A_afterpour_178.ASC
10/18/2021 4:46:39.975,10/18/2021 5:16:41.402,1801.427,0258_Bridge05844A_afterpour_179.ASC
10/18/2021 5:16:41.402,10/18/2021 5:46:42.755,1801.353,0259_Bridge05844A_afterpour_180.ASC
10/18/2021 5:46:42.755,10/18/2021 6:16:44.262,1801.507,0260_Bridge05844A_afterpour_181.ASC
10/18/2021 6:16:44.262,10/18/2021 6:46:45.602,1801.340,0261_Bridge05844A_afterpour_182.ASC
10/18/2021 6:46:45.602,10/18/2021 7:16:47.002,1801.400,0262_Bridge05844A_afterpour_183.ASC
10/18/2021 7:16:47.002,10/18/2021 7:46:48.475,1801.473,0263_Bridge05844A_afterpour_184.ASC
10/18/2021 7:46:48.475,10/18/2021 8:16:49.868,1801.393,0264_Bridge05844A_afterpour_185.ASC
10/18/2021 8:16:49.868,10/18/2021 8:46:51.248,1801.380,0265_Bridge05844A_afterpour_186.ASC
10/18/2021 8:46:51.248,10/18/2021 9:16:52.668,1801.420,0266_Bridge05844A_afterpour_187.ASC
10/18/2021 9:16:52.668,10/18/2021 9:46:54.015,1801.347,0267_Bridge05844A_afterpour_188.ASC
10/18/2021 9:46:54.015,10/18/2021 10:16:55.382,1801.367,0268_Bridge05844A_afterpour_189.ASC
10/18/2021 10:16:55.382,10/18/2021 10:46:56.809,1801.427,0269_Bridge05844A_afterpour_190.ASC
10/18/2021 10:46:56.809,10/18/2021 11:16:58.282,1801.473,0270_Bridge05844A_afterpour_191.ASC
10/18/2021 11:16:58.282,10/18/2021 11:46:59.662,1801.380,0271_Bridge05844A_afterpour_192.ASC
10/18/2021 11:46:59.662,10/18/2021 12:17:01.042,1801.380,0272_Bridge05844A_afterpour_193.ASC
10/18/2021 12:17:01.042,10/18/2021 12:47:02.442,1801.400,0273_Bridge05844A_afterpour_194.ASC
10/18/2021 12:47:02.442,10/18/2021 13:17:03.829,1801.387,0274_Bridge05844A_afterpour_195.ASC
10/18/2021 13:17:03.829,10/18/2021 13:47:05.289,1801.460,0275_Bridge05844A_afterpour_196.ASC
10/18/2021 13:47:05.289,10/18/2021 14:17:06.702,1801.413,0276_Bridge05844A_afterpour_197.ASC
10/18/2021 14:17:06.702,10/18/2021 14:47:08.109,1801.407,0277_Bridge05844A_afterpour_198.ASC
10/18/2021 14:47:08.109,10/18/2021 15:17:09.509,1801.400,0278_Bridge05844A_afterpour_199.ASC
10/18/2021 15:17:09.509,10/18/2021 15:47:10.876,1801.367,0279_Bridge05844A_afterpour_200.ASC
10/18/2021 15:47:10.876,10/18/2021 16:17:12.283,1801.407,0280_Bridge05844A_afterpour_201.ASC
10/18/2021 16:17:12.283,10/18/2021 16:47:13.690,1801.407,0281_Bridge05844A_afterpour_202.ASC
10/18/2021 16:47:13.690,10/18/2021 17:17:15.063,1801.373,0282_Bridge05844A_afterpour_203.ASC
10/18/2021 17:17:15.063,10/18/2021 17:47:16.443,1801.380,0283_Bridge05844A_afterpour_204.ASC
10/18/2021 17:47:16.443,10/18/2021 18:17:17.836,1801.393,0284_Bridge05844A_afterpour_205.ASC
10/18/2021 18:17:17.836,10/18/2021 18:47:19.343,1801.507,0285_Bridge05844A_afterpour_206.ASC
10/18/2021 18:47:19.343,10/18/2021 19:17:20.710,1801.367,0286_Bridge05844A_afterpour_207.ASC
10/18/2021 19:17:20.710,10/18/2021 19:47:22.090,1801.380,0287_Bridge05844A_afterpour_208.ASC
10/18/2021 19:47:22.090,10/18/2021 20:17:23.563,1801.473,0288_Bridge05844A_afterpour_209.ASC
10/18/2021 20:17:23.563,10/18/2021 20:47:24.923,1801.360,0289_Bridge05844A_afterpour_210.ASC
10/18/2021 20:47:24.923,10/18/2021 21:17:26.323,1801.400,0290_Bridge05844A_afterpour_211.ASC
10/18/2021 21:17:26.323,10/18/2021 21:47:27.703,1801.380,0291_Bridge05844A_afterpour_212.ASC
10/18/2021 21:47:27.703,10/18/2021 22:17:29.096,1801.393,0292_Bridge05844A_afterpour_213.ASC
10/18/2021 22:17:29.096,10/18/2021 22:47:30.509,1801.413,0293_Bridge05844A_afterpour_214.ASC
10/18/2021 22:47:30.509,10/18/2021 23:17:31.896,1801.387,0294_Bridge05844A_afterpour_215.ASC
10/18/2021 23:17:31.896,10/18/2021 23:47:33.296,1801.400,0295_Bridge05844A_afterpour_216.ASC
10/18/2021 23:47:33.296,10/19/2021 0:17:34.703,1801.407,0296_Bridge05844A_afterpour_217.ASC
10/19/2021 0:17:34.703,10/19/2021 0:47:36.083,1801.380,0297_Bridge05844A_afterpour_218.ASC
10/19/2021 0:47:36.083,10/19/2021 1:17:37.570,1801.487,0298_Bridge05844A_afterpour_219.ASC
10/19/2021 1:17:37.570,10/19/2021 1:47:38.937,1801.367,0299_Bridge05844A_afterpour_220.ASC
10/19/2021 1:47:38.937,10/19/2021 2:17:40.297,1801.360,0300_Bridge05844A_afterpour_221.ASC
10/19/2021 2:17:40.297,10/19/2021 2:47:41.790,1801.493,0301_Bridge05844A_afterpour_222.ASC
10/19/2021 2:47:41.790,10/19/2021 3:17:43.157,1801.367,0302_Bridge05844A_afterpour_223.ASC
10/19/2021 3:17:43.157,10/19/2021 3:47:44.524,1801.367,0303_Bridge05844A_afterpour_224.ASC
10/19/2021 3:47:44.524,10/19/2021 4:17:45.917,1801.393,0304_Bridge05844A_afterpour_225.ASC
10/19/2021 4:17:45.917,10/19/2021 4:47:47.330,1801.413,0305_Bridge05844A_afterpour_226.ASC
10/19/2021 4:47:47.330,10/19/2021 5:17:48.703,1801.373,0306_Bridge05844A_afterpour_227.ASC
10/19/2021 5:17:48.703,10/19/2021 5:47:50.190,1801.487,0307_Bridge05844A_afterpour_228.ASC
10/19/2021 5:47:50.190,10/19/2021 6:17:51.577,1801.387,0308_Bridge05844A_afterpour_229.ASC
10/19/2021 6:17:51.577,10/19/2021 6:47:52.950,1801.373,0309_Bridge05844A_afterpour_230.ASC
10/19/2021 6:47:52.950,10/19/2021 7:17:54.330,1801.380,0310_Bridge05844A_afterpour_231.ASC
10/19/2021 7:17:54.330,10/19/2021 7:47:55.797,1801.467,0311_Bridge05844A_afterpour_232.ASC
10/19/2021 7:47:55.797,10/19/2021 8:17:57.184,1801.387,0312_Bridge05844A_afterpour_233.ASC
10/19/2021 8:17:57.184,10/19/2021 8:47:58.564,1801.380,0313_Bridge05844A_afterpour_234.ASC
10/19/2021 8:47:58.564,10/19/2021 9:17:59.977,1801.413,0314_Bridge05844A_afterpour_235.ASC
10/19/2021 9:17:59.977,10/19/2021 9:48:01.344,1801.367,0315_Bridge05844A_afterpour_236.ASC
10/19/2021 9:48:01.344,10/19/2021 10:18:02.737,1801.393,0316_Bridge05844A_afterpour_237.ASC
10/19/2021 10:18:02.737,10/19/2021 10:48:04.217,1801.480,0317_Bridge05844A_afterpour_238.ASC
10/19/2021 10:48:04.217,10/19/2021 11:18:05.590,1801.373,0318_Bridge05844A_afterpour_239.ASC
10/19/2021 11:18:05.590,10/19/2021 11:48:06.970,1801.380,0319_Bridge05844A_afterpour_240.ASC
10/19/2021 11:48:06.970,10/19/2021 12:18:08.410,1801.440,0320_Bridge05844A_afterpour_241.ASC
10/19/2021 12:18:08.410,10/19/2021 12:48:09.810,1801.400,0321_Bridge05844A_afterpour_242.ASC
10/19/2021 12:48:09.810,10/19/2021 13:18:11.150,1801.340,0322_Bridge05844A_afterpour_243.ASC
10/19/2021 13:18:11.150,10/19/2021 13:48:12.610,1801.460,0323_Bridge05844A_afterpour_244.ASC
10/19/2021 13:48:12.610,10/19/2021 14:18:13.990,1801.380,0324_Bridge05844A_afterpour_245.ASC
10/19/2021 14:18:13.990,10/19/2021 14:48:15.383,1801.393,0325_Bridge05844A_afterpour_246.ASC
10/19/2021 14:48:15.383,10/19/2021 15:18:16.843,1801.460,0326_Bridge05844A_afterpour_247.ASC
10/19/2021 15:18:16.843,10/19/2021 15:48:18.243,1801.400,0327_Bridge05844A_afterpour_248.ASC
10/19/2021 15:48:18.243,10/19/2021 16:18:19.643,1801.400,0328_Bridge05844A_afterpour_249.ASC
10/19/2021 16:18:19.643,10/19/2021 16:48:21.050,1801.407,0329_Bridge05844A_afterpour_250.ASC
10/19/2021 16:48:21.050,10/19/2021 17:18:22.423,1801.373,0330_Bridge05844A_afterpour_251.ASC
10/19/2021 17:18:22.423,10/19/2021 17:48:23.823,1801.400,0331_Bridge05844A_afterpour_252.ASC
10/19/2021 17:48:23.823,10/19/2021 18:18:25.230,1801.407,0332_Bridge05844A_afterpour_253.ASC
10/19/2021 18:18:25.230,10/19/2021 18:48:26.657,1801.427,0333_Bridge05844A_afterpour_254.ASC
10/19/2021 18:48:26.657,10/19/2021 19:18:28.064,1801.407,0334_Bridge05844A_afterpour_255.ASC
10/19/2021 19:18:28.064,10/19/2021 19:48:29.451,1801.387,0335_Bridge05844A_afterpour_256.ASC
10/19/2021 19:48:29.451,10/19/2021 20:18:30.844,1801.393,0336_Bridge05844A_afterpour_257.ASC
10/19/2021 20:18:30.844,10/19/2021 20:48:32.224,1801.380,0337_Bridge05844A_afterpour_258.ASC
10/19/2021 20:48:32.224,10/19/2021 21:18:33.617,1801.393,0338_Bridge05844A_afterpour_259.ASC
10/19/2021 21:18:33.617,10/19/2021 21:48:35.017,1801.400,0339_Bridge05844A_afterpour_260.ASC
10/19/2021 21:48:35.017,10/19/2021 22:18:36.410,1801.393,0340_Bridge05844A_afterpour_261.ASC
10/19/2021 22:18:36.410,10/19/2021 22:48:37.890,1801.480,0341_Bridge05844A_afterpour_262.ASC
10/19/2021 22:48:37.890,10/19/2021 23:18:39.263,1801.373,0342_Bridge05844A_afterpour_263.ASC
10/19/2021 23:18:39.263,10/19/2021 23:48:40.676,1801.413,0343_Bridge05844A_afterpour_264.ASC
10/19/2021 23:48:40.676,10/20/2021 0:18:42.069,1801.393,0344_Bridge05844A_afterpour_265.ASC
10/20/2021 0:18:42.069,10/20/2021 0:48:43.449,1801.380,0345_Bridge05844A_afterpour_266.ASC
10/20/2021 0:48:43.449,10/20/2021 1:18:44.842,1801.393,0346_Bridge05844A_afterpour_267.ASC
10/20/2021 1:18:44.842,10/20/2021 1:48:46.222,1801.380,0347_Bridge05844A_afterpour_268.ASC
10/20/2021 1:48:46.222,10/20/2021 2:18:47.735,1801.513,0348_Bridge05844A_afterpour_269.ASC
10/20/2021 2:18:47.735,10/20/2021 2:48:49.142,1801.407,0349_Bridge05844A_afterpour_270.ASC
10/20/2021 2:48:49.142,10/20/2021 3:18:50.522,1801.380,0350_Bridge05844A_afterpour_271.ASC
10/20/2021 3:18:50.522,10/20/2021 3:48:51.835,1801.313,0351_Bridge05844A_afterpour_272.ASC
10/20/2021 3:48:51.835,10/20/2021 4:18:53.342,1801.507,0352_Bridge05844A_afterpour_273.ASC
10/20/2021 4:18:53.342,10/20/2021 4:48:54.722,1801.380,0353_Bridge05844A_afterpour_274.ASC
10/20/2021 4:48:54.722,10/20/2021 5:18:56.115,1801.393,0354_Bridge05844A_afterpour_275.ASC
10/20/2021 5:18:56.115,10/20/2021 5:48:57.528,1801.413,0355_Bridge05844A_afterpour_276.ASC
10/20/2021 5:48:57.528,10/20/2021 6:18:58.901,1801.373,0356_Bridge05844A_afterpour_277.ASC
10/20/2021 6:18:58.901,10/20/2021 6:49:00.321,1801.420,0357_Bridge05844A_afterpour_278.ASC
10/20/2021 6:49:00.321,10/20/2021 7:19:01.714,1801.393,0358_Bridge05844A_afterpour_279.ASC
10/20/2021 7:19:01.714,10/20/2021 7:49:03.114,1801.400,0359_Bridge05844A_afterpour_280.ASC
10/20/2021 7:49:03.114,10/20/2021 8:19:04.507,1801.393,0360_Bridge05844A_afterpour_281.ASC
10/20/2021 8:19:04.507,10/20/2021 8:49:05.894,1801.387,0361_Bridge05844A_afterpour_282.ASC
10/20/2021 8:49:05.894,10/20/2021 9:19:07.274,1801.380,0362_Bridge05844A_afterpour_283.ASC
10/20/2021 9:19:07.274,10/20/2021 9:49:08.781,1801.507,0363_Bridge05844A_afterpour_284.ASC
10/20/2021 9:49:08.781,10/20/2021 10:19:10.154,1801.373,0364_Bridge05844A_afterpour_285.ASC
10/20/2021 10:19:10.154,10/20/2021 10:49:11.561,1801.407,0365_Bridge05844A_afterpour_286.ASC
10/20/2021 10:49:11.561,10/20/2021 11:19:12.934,1801.373,0366_Bridge05844A_afterpour_287.ASC
10/20/2021 11:19:12.934,10/20/2021 11:49:14.334,1801.400,0367_Bridge05844A_afterpour_288.ASC
10/20/2021 11:49:14.334,10/20/2021 12:19:15.727,1801.393,0368_Bridge05844A_afterpour_289.ASC
10/20/2021 12:19:15.727,10/20/2021 12:49:17.214,1801.487,0369_Bridge05844A_afterpour_290.ASC
10/20/2021 12:49:17.214,10/20/2021 13:19:18.621,1801.407,0370_Bridge05844A_afterpour_291.ASC
10/20/2021 13:19:18.621,10/20/2021 13:49:20.028,1801.407,0371_Bridge05844A_afterpour_292.ASC
10/20/2021 13:49:20.028,10/20/2021 14:19:21.421,1801.393,0372_Bridge05844A_afterpour_293.ASC
10/20/2021 14:19:21.421,10/20/2021 14:49:22.834,1801.413,0373_Bridge05844A_afterpour_294.ASC
10/20/2021 14:49:22.834,10/20/2021 15:19:24.247,1801.413,0374_Bridge05844A_afterpour_295.ASC
10/20/2021 15:19:24.247,10/20/2021 15:49:25.640,1801.393,0375_Bridge05844A_afterpour_296.ASC
10/20/2021 15:49:25.640,10/20/2021 16:19:27.027,1801.387,0376_Bridge05844A_afterpour_297.ASC
10/20/2021 16:19:27.027,10/20/2021 16:49:28.347,1801.320,0377_Bridge05844A_afterpour_298.ASC
10/20/2021 16:49:28.347,10/20/2021 17:19:29.827,1801.480,0378_Bridge05844A_afterpour_299.ASC
10/20/2021 17:19:29.827,10/20/2021 17:49:31.234,1801.407,0379_Bridge05844A_afterpour_300.ASC
10/20/2021 17:49:31.234,10/20/2021 18:19:32.641,1801.407,0380_Bridge05844A_afterpour_301.ASC
10/20/2021 18:19:32.641,10/20/2021 18:49:34.061,1801.420,0381_Bridge05844A_afterpour_302.ASC
10/20/2021 18:49:34.061,10/20/2021 19:19:35.448,1801.387,0382_Bridge05844A_afterpour_303.ASC
10/20/2021 19:19:35.448,10/20/2021 19:49:36.875,1801.427,0383_Bridge05844A_afterpour_304.ASC
10/20/2021 19:49:36.875,10/20/2021 20:19:38.255,1801.380,0384_Bridge05844A_afterpour_305.ASC
10/20/2021 20:19:38.255,10/20/2021 20:49:39.682,1801.427,0385_Bridge05844A_afterpour_306.ASC
10/20/2021 20:49:39.682,10/20/2021 21:19:41.055,1801.373,0386_Bridge05844A_afterpour_307.ASC
10/20/2021 21:19:41.055,10/20/2021 21:49:42.475,1801.420,0387_Bridge05844A_afterpour_308.ASC
10/20/2021 21:49:42.475,10/20/2021 22:19:43.888,1801.413,0388_Bridge05844A_afterpour_309.ASC
10/20/2021 22:19:43.888,10/20/2021 22:49:45.295,1801.407,0389_Bridge05844A_afterpour_310.ASC
10/20/2021 22:49:45.295,10/20/2021 23:19:46.722,1801.427,0390_Bridge05844A_afterpour_311.ASC
10/20/2021 23:19:46.722,10/20/2021 23:49:48.122,1801.400,0391_Bridge05844A_afterpour_312.ASC
10/20/2021 23:49:48.122,10/21/2021 0:19:49.435,1801.313,0392_Bridge05844A_afterpour_313.ASC
10/21/2021 0:19:49.435,10/21/2021 0:49:50.815,1801.380,0393_Bridge05844A_afterpour_314.ASC
10/21/2021 0:49:50.815,10/21/2021 1:19:52.328,1801.513,0394_Bridge05844A_afterpour_315.ASC
10/21/2021 1:19:52.328,10/21/2021 1:49:53.715,1801.387,0395_Bridge05844A_afterpour_316.ASC
10/21/2021 1:49:53.715,10/21/2021 2:19:55.108,1801.393,0396_Bridge05844A_afterpour_317.ASC
10/21/2021 2:19:55.108,10/21/2021 2:49:56.461,1801.353,0397_Bridge05844A_afterpour_318.ASC
10/21/2021 2:49:56.461,10/21/2021 3:19:57.934,1801.473,0398_Bridge05844A_afterpour_319.ASC
10/21/2021 3:19:57.934,10/21/2021 3:49:59.327,1801.393,0399_Bridge05844A_afterpour_320.ASC
10/21/2021 3:49:59.327,10/21/2021 4:20:00.734,1801.407,0400_Bridge05844A_afterpour_321.ASC
10/21/2021 4:20:00.734,10/21/2021 4:50:02.134,1801.400,0401_Bridge05844A_afterpour_322.ASC
10/21/2021 4:50:02.134,10/21/2021 5:20:03.541,1801.407,0402_Bridge05844A_afterpour_323.ASC
10/21/2021 5:20:03.541,10/21/2021 5:50:04.941,1801.400,0403_Bridge05844A_afterpour_324.ASC
10/21/2021 5:50:04.941,10/21/2021 6:20:06.354,1801.413,0404_Bridge05844A_afterpour_325.ASC
10/21/2021 6:20:06.354,10/21/2021 6:50:07.747,1801.393,0405_Bridge05844A_afterpour_326.ASC
10/21/2021 6:50:07.747,10/21/2021 7:20:09.127,1801.380,0406_Bridge05844A_afterpour_327.ASC
10/21/2021 7:20:09.127,10/21/2021 7:50:10.554,1801.427,0407_Bridge05844A_afterpour_328.ASC
10/21/2021 7:50:10.554,10/21/2021 8:20:11.981,1801.427,0408_Bridge05844A_afterpour_329.ASC
10/21/2021 8:20:11.981,10/21/2021 8:50:13.361,1801.380,0409_Bridge05844A_afterpour_330.ASC
10/21/2021 8:50:13.361,10/21/2021 9:20:14.781,1801.420,0410_Bridge05844A_afterpour_331.ASC
10/21/2021 9:20:14.781,10/21/2021 9:50:16.188,1801.407,0411_Bridge05844A_afterpour_332.ASC
10/21/2021 9:50:16.188,10/21/2021 10:20:17.501,1801.313,0412_Bridge05844A_afterpour_333.ASC
10/21/2021 10:20:17.501,10/21/2021 10:50:19.001,1801.500,0413_Bridge05844A_afterpour_334.ASC
10/21/2021 10:50:19.001,10/21/2021 11:20:20.394,1801.393,0414_Bridge05844A_afterpour_335.ASC
10/21/2021 11:20:20.394,10/21/2021 11:50:21.781,1801.387,0415_Bridge05844A_afterpour_336.ASC
10/21/2021 11:50:21.781,10/21/2021 12:20:23.161,1801.380,0416_Bridge05844A_afterpour_337.ASC
10/21/2021 12:20:23.161,10/21/2021 12:50:24.588,1801.427,0417_Bridge05844A_afterpour_338.ASC
10/21/2021 12:50:24.588,10/21/2021 13:20:26.001,1801.413,0418_Bridge05844A_afterpour_339.ASC
10/21/2021 13:20:26.001,10/21/2021 13:50:27.388,1801.387,0419_Bridge05844A_afterpour_340.ASC
10/21/2021 13:50:27.388,10/21/2021 14:20:28.775,1801.387,0420_Bridge05844A_afterpour_341.ASC
10/21/2021 14:20:28.775,10/21/2021 14:50:30.155,1801.380,0421_Bridge05844A_afterpour_342.ASC
10/21/2021 14:50:30.155,10/21/2021 15:20:31.582,1801.427,0422_Bridge05844A_afterpour_343.ASC
10/21/2021 15:20:31.582,10/21/2021 15:50:32.935,1801.353,0423_Bridge05844A_afterpour_344.ASC
10/21/2021 15:50:32.935,10/21/2021 16:20:34.435,1801.500,0424_Bridge05844A_afterpour_345.ASC
10/21/2021 16:20:34.435,10/21/2021 16:50:35.822,1801.387,0425_Bridge05844A_afterpour_346.ASC
10/21/2021 16:50:35.822,10/21/2021 17:20:37.189,1801.367,0426_Bridge05844A_afterpour_347.ASC
10/21/2021 17:20:37.189,10/21/2021 17:50:38.582,1801.393,0427_Bridge05844A_afterpour_348.ASC
10/21/2021 17:50:38.582,10/21/2021 18:20:40.062,1801.480,0428_Bridge05844A_afterpour_349.ASC
10/21/2021 18:20:40.062,10/21/2021 18:50:41.482,1801.420,0429_Bridge05844A_afterpour_350.ASC
10/21/2021 18:50:41.482,10/21/2021 19:20:42.842,1801.360,0430_Bridge05844A_afterpour_351.ASC
10/21/2021 19:20:42.842,10/21/2021 19:50:44.249,1801.407,0431_Bridge05844A_afterpour_352.ASC
10/21/2021 19:50:44.249,10/21/2021 20:20:45.649,1801.400,0432_Bridge05844A_afterpour_353.ASC
10/21/2021 20:20:45.649,10/21/2021 20:50:47.056,1801.407,0433_Bridge05844A_afterpour_354.ASC
10/21/2021 20:50:47.056,10/21/2021 21:20:48.456,1801.400,0434_Bridge05844A_afterpour_355.ASC
10/21/2021 21:20:48.456,10/21/2021 21:50:49.863,1801.407,0435_Bridge05844A_afterpour_356.ASC
10/21/2021 21:50:49.863,10/21/2021 22:20:51.250,1801.387,0436_Bridge05844A_afterpour_357.ASC
10/21/2021 22:20:51.250,10/21/2021 22:50:52.663,1801.413,0437_Bridge05844A_afterpour_358.ASC
10/21/2021 22:50:52.663,10/21/2021 23:20:54.083,1801.420,0438_Bridge05844A_afterpour_359.ASC
10/21/2021 23:20:54.083,10/21/2021 23:50:55.476,1801.393,0439_Bridge05844A_afterpour_360.ASC
10/21/2021 23:50:55.476,10/22/2021 0:20:56.883,1801.407,0440_Bridge05844A_afterpour_361.ASC
10/22/2021 0:20:56.883,10/22/2021 0:50:58.296,1801.413,0441_Bridge05844A_afterpour_362.ASC
10/22/2021 0:50:58.296,10/22/2021 1:20:59.683,1801.387,0442_Bridge05844A_afterpour_363.ASC
10/22/2021 1:20:59.683,10/22/2021 1:51:01.123,1801.440,0443_Bridge05844A_afterpour_364.ASC
10/22/2021 1:51:01.123,10/22/2021 2:21:02.510,1801.387,0444_Bridge05844A_afterpour_365.ASC
10/22/2021 2:21:02.510,10/22/2021 2:51:03.930,1801.420,0445_Bridge05844A_afterpour_366.ASC
10/22/2021 2:51:03.930,10/22/2021 3:21:05.323,1801.393,0446_Bridge05844A_afterpour_367.ASC
10/22/2021 3:21:05.323,10/22/2021 3:51:06.736,1801.413,0447_Bridge05844A_afterpour_368.ASC
10/22/2021 3:51:06.736,10/22/2021 4:21:08.149,1801.413,0448_Bridge05844A_afterpour_369.ASC
10/22/2021 4:21:08.149,10/22/2021 4:51:09.456,1801.307,0449_Bridge05844A_afterpour_370.ASC
10/22/2021 4:51:09.456,10/22/2021 5:21:10.969,1801.513,0450_Bridge05844A_afterpour_371.ASC
10/22/2021 5:21:10.969,10/22/2021 5:51:12.262,1801.293,0451_Bridge05844A_afterpour_372.ASC
10/22/2021 5:51:12.262,10/22/2021 6:21:13.742,1801.480,0452_Bridge05844A_afterpour_373.ASC
10/22/2021 6:21:13.742,10/22/2021 6:51:15.069,1801.327,0453_Bridge05844A_afterpour_374.ASC
10/22/2021 6:51:15.069,10/22/2021 7:21:16.476,1801.407,0454_Bridge05844A_afterpour_375.ASC
10/22/2021 7:21:16.476,10/22/2021 7:51:17.876,1801.400,0455_Bridge05844A_afterpour_376.ASC
10/22/2021 7:51:17.876,10/22/2021 8:21:19.376,1801.500,0456_Bridge05844A_afterpour_377.ASC
10/22/2021 8:21:19.376,10/22/2021 8:51:20.763,1801.387,0457_Bridge05844A_afterpour_378.ASC
10/22/2021 8:51:20.763,10/22/2021 9:21:22.163,1801.400,0458_Bridge05844A_afterpour_379.ASC
10/22/2021 9:21:22.163,10/22/2021 9:51:23.576,1801.413,0459_Bridge05844A_afterpour_380.ASC
10/22/2021 9:51:23.576,10/22/2021 10:21:24.969,1801.393,0460_Bridge05844A_afterpour_381.ASC
10/22/2021 10:21:24.969,10/22/2021 10:51:26.369,1801.400,0461_Bridge05844A_afterpour_382.ASC
10/22/2021 10:51:26.369,10/22/2021 11:21:27.769,1801.400,0462_Bridge05844A_afterpour_383.ASC
10/22/2021 11:21:27.769,10/22/2021 11:51:29.156,1801.387,0463_Bridge05844A_afterpour_384.ASC
10/22/2021 11:51:29.156,10/22/2021 12:21:30.536,1801.380,0464_Bridge05844A_afterpour_385.ASC
10/22/2021 12:21:30.536,10/22/2021 12:51:31.956,1801.420,0465_Bridge05844A_afterpour_386.ASC
10/22/2021 12:51:31.956,10/22/2021 13:21:33.383,1801.427,0466_Bridge05844A_afterpour_387.ASC
10/22/2021 13:21:33.383,10/22/2021 13:51:34.790,1801.407,0467_Bridge05844A_afterpour_388.ASC
10/22/2021 13:51:34.790,10/22/2021 14:21:36.237,1801.447,0468_Bridge05844A_afterpour_389.ASC
10/22/2021 14:21:36.237,10/22/2021 14:51:37.530,1801.293,0469_Bridge05844A_afterpour_390.ASC
10/22/2021 14:51:37.530,10/22/2021 15:21:38.957,1801.427,0470_Bridge05844A_afterpour_391.ASC
10/22/2021 15:21:38.957,10/22/2021 15:51:40.350,1801.393,0471_Bridge05844A_afterpour_392.ASC
10/22/2021 15:51:40.350,10/22/2021 16:21:41.857,1801.507,0472_Bridge05844A_afterpour_393.ASC
10/22/2021 16:21:41.857,10/22/2021 16:51:43.164,1801.307,0473_Bridge05844A_afterpour_394.ASC
10/22/2021 16:51:43.164,10/22/2021 17:21:44.577,1801.413,0474_Bridge05844A_afterpour_395.ASC
10/22/2021 17:21:44.577,10/22/2021 17:51:45.977,1801.400,0475_Bridge05844A_afterpour_396.ASC
10/22/2021 17:51:45.977,10/22/2021 18:21:47.370,1801.393,0476_Bridge05844A_afterpour_397.ASC
10/22/2021 18:21:47.370,10/22/2021 18:51:48.863,1801.493,0477_Bridge05844A_afterpour_398.ASC
10/22/2021 18:51:48.863,10/22/2021 19:21:50.176,1801.313,0478_Bridge05844A_afterpour_399.ASC
10/22/2021 19:21:50.176,10/22/2021 19:51:51.669,1801.493,0479_Bridge05844A_afterpour_400.ASC
10/22/2021 19:51:51.669,10/22/2021 20:21:53.076,1801.407,0480_Bridge05844A_afterpour_401.ASC
10/22/2021 20:21:53.076,10/22/2021 20:51:54.503,1801.427,0481_Bridge05844A_afterpour_402.ASC
10/22/2021 20:51:54.503,10/22/2021 21:21:55.803,1801.300,0482_Bridge05844A_afterpour_403.ASC
10/22/2021 21:21:55.803,10/22/2021 21:51:57.276,1801.473,0483_Bridge05844A_afterpour_404.ASC
10/22/2021 21:51:57.276,10/22/2021 22:21:58.669,1801.393,0484_Bridge05844A_afterpour_405.ASC
10/22/2021 22:21:58.669,10/22/2021 22:52:00.076,1801.407,0485_Bridge05844A_afterpour_406.ASC
